18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.516159057617
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.520851135254
18.0821933746, 80.1369857788, -0.109589040279, -0.205479457974, 1.87237548828
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.733749389648
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.849449157715
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.229682922363
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.50743103027
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.48145294189
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 1.04162597656
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.53433990479
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.74352264404
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.296089172363
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.520851135254
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.229682922363
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.520851135254
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.00508880615
18.0821933746, 80.5479431152, -0.109589040279, -0.219178080559, 1.74352264404
18.4931507111, 80.5479431152, -0.123287670314, -0.219178080559, 0.0
18.4931507111, 80.1369857788, -0.123287670314, -0.205479457974, 0.229682922363
